epoch,auc,loss,precision,recall,recall_1,val_auc,val_loss,val_precision,val_recall,val_recall_1
0,0.9988728165626526,0.01910831592977047,0.15901897847652435,0.9780895709991455,0.9984862804412842,0.9987037777900696,0.018605496734380722,0.14210066199302673,0.9749318957328796,0.9985467791557312
1,0.9988086223602295,0.017537979409098625,0.145577073097229,0.975809633731842,0.9992279410362244,0.9988893866539001,0.017635229974985123,0.1899140477180481,0.9673024415969849,0.9985467791557312
2,0.9990516901016235,0.01518271490931511,0.16401124000549316,0.9790632128715515,0.9996821880340576,0.9989354610443115,0.017152810469269753,0.2066950500011444,0.9702088832855225,0.9985467791557312
3,0.9991250038146973,0.014279577881097794,0.1781497299671173,0.9813354015350342,0.9994493126869202,0.9988821148872375,0.01687413826584816,0.18923506140708923,0.972025454044342,0.9989100694656372
4,0.9990836977958679,0.014439476653933525,0.16947999596595764,0.9802455306053162,0.9995080828666687,0.9990260004997253,0.015252524986863136,0.1952684223651886,0.9745685458183289,0.9992733597755432
5,0.9990919232368469,0.014497686177492142,0.17406493425369263,0.9808366298675537,0.9994580149650574,0.9990503787994385,0.014832857064902782,0.18901988863945007,0.9756584763526917,0.9992733597755432
6,0.99909907579422,0.01420682854950428,0.16921314597129822,0.9809375405311584,0.9994616508483887,0.998840868473053,0.016648070886731148,0.17561841011047363,0.9711171388626099,0.9994550347328186
7,0.9985656142234802,0.018248988315463066,0.1416824460029602,0.9745091199874878,0.999123752117157,0.996900737285614,0.026381442323327065,0.10223044455051422,0.9533151388168335,0.999636709690094
8,0.9985982775688171,0.01776934042572975,0.13896693289279938,0.975061297416687,0.9994373321533203,0.9986817836761475,0.016935091465711594,0.16298148036003113,0.9707538485527039,0.999636709690094
9,0.9987049102783203,0.017114315181970596,0.14536549150943756,0.9748311638832092,0.9993387460708618,0.9984782934188843,0.018074460327625275,0.15212056040763855,0.9682106971740723,0.9998183250427246
10,0.9988768696784973,0.016075918450951576,0.15487903356552124,0.977730929851532,0.9996713995933533,0.9985365271568298,0.017926020547747612,0.11971171200275421,0.9745685458183289,0.9998183250427246
11,0.9989948272705078,0.014803369529545307,0.16114820539951324,0.9783398509025574,0.9996366500854492,0.9988337159156799,0.015700407326221466,0.15921564400196075,0.9749318957328796,0.999636709690094
12,0.9987869262695312,0.016133276745676994,0.1488981693983078,0.9757542014122009,0.999467134475708,0.9989770650863647,0.014800552278757095,0.14472343027591705,0.980018138885498,0.9998183250427246
13,0.9990321397781372,0.015104657039046288,0.16988760232925415,0.9792945981025696,0.9995669722557068,0.9989913702011108,0.014697982929646969,0.1510280817747116,0.9780199527740479,1.0
14,0.9988200664520264,0.01611456647515297,0.14589031040668488,0.9762105941772461,0.9995173811912537,0.9990308284759521,0.014327863231301308,0.17096026241779327,0.9776566624641418,0.999636709690094
