epoch,auc,loss,lr,precision,recall,recall_1,val_auc,val_loss,val_precision,val_recall,val_recall_1
0,0.9886743426322937,0.00900689885020256,3.3333334e-05,0.8532368540763855,0.6616959571838379,0.8622674345970154,0.9767082333564758,0.010515735484659672,0.8270304799079895,0.6458616852760315,0.8268468379974365
1,0.9887608885765076,0.00893744733184576,3.3333334e-05,0.8552881479263306,0.664246141910553,0.8630715012550354,0.9781814217567444,0.0105441864579916,0.8273617625236511,0.640239417552948,0.8308846950531006
2,0.9888173341751099,0.008882740512490273,3.3333334e-05,0.8568775057792664,0.6661791205406189,0.8639144897460938,0.9801656603813171,0.01026709284633398,0.8307738900184631,0.656973123550415,0.8406640887260437
3,0.988874077796936,0.008832582272589207,3.3333334e-05,0.8582257032394409,0.6679039001464844,0.8647180199623108,0.9793453216552734,0.010257217101752758,0.8402553796768188,0.6472851037979126,0.8339439630508423
4,0.9889512062072754,0.008784722536802292,3.3333334e-05,0.8594782948493958,0.6695699095726013,0.8655441999435425,0.9805514812469482,0.010095508769154549,0.8448328375816345,0.6489758491516113,0.8358284831047058
5,0.9890206456184387,0.008738781325519085,3.3333334e-05,0.8605361580848694,0.6710520386695862,0.866386353969574,0.9775412678718567,0.010206403210759163,0.8509400486946106,0.6413088440895081,0.8264548778533936
6,0.9890908598899841,0.008697785437107086,3.3333334e-05,0.8613402247428894,0.6724085807800293,0.8671789765357971,0.9780635237693787,0.01010387483984232,0.8415422439575195,0.6553391814231873,0.8311260938644409
7,0.9891681671142578,0.008656849153339863,3.3333334e-05,0.8622310757637024,0.6737634539604187,0.8679754734039307,0.9802939891815186,0.010114586912095547,0.8427770733833313,0.6507295370101929,0.8365141749382019
