epoch,auc,loss,precision,recall,recall_1,val_auc,val_loss,val_precision,val_recall,val_recall_1
0,0.9875863194465637,0.02561143971979618,0.5635931491851807,0.7038539052009583,0.8828060626983643,0.9946990013122559,0.009168914519250393,0.5587422251701355,0.8135005831718445,0.943076491355896
1,0.9879550933837891,0.024912361055612564,0.5650838017463684,0.7133385539054871,0.8888093829154968,0.9946831464767456,0.009142792783677578,0.5540428161621094,0.8115345239639282,0.9412040114402771
2,0.9881203770637512,0.024115055799484253,0.5679194331169128,0.7156280875205994,0.8880475163459778,0.9919541478157043,0.00980528723448515,0.5608486533164978,0.7870049476623535,0.9141466021537781
3,0.9878045916557312,0.024565815925598145,0.5626474022865295,0.7094526290893555,0.8873331546783447,0.9936034083366394,0.0092605110257864,0.5667681097984314,0.8018912076950073,0.932496964931488
4,0.9877975583076477,0.024383578449487686,0.5654783248901367,0.7175987958908081,0.8907291889190674,0.9939454793930054,0.00937014538794756,0.5366392731666565,0.81864994764328,0.9415785074234009
5,0.9882333278656006,0.02446381002664566,0.566731333732605,0.7154465913772583,0.8882233500480652,0.9940561056137085,0.008975382894277573,0.5741674900054932,0.7990824580192566,0.9387697577476501
6,0.9878210425376892,0.02499811165034771,0.5648364424705505,0.7143328189849854,0.8888910412788391,0.9932036995887756,0.009305777959525585,0.5707585215568542,0.7974908947944641,0.9275348782539368
7,0.9882848858833313,0.02456504851579666,0.5721893310546875,0.7242588996887207,0.8918545842170715,0.9943628311157227,0.009388132020831108,0.5524139404296875,0.8066660165786743,0.9336204528808594
8,0.9883472323417664,0.024224957451224327,0.567331850528717,0.7175285816192627,0.8917806148529053,0.992958128452301,0.008717131800949574,0.5719928741455078,0.8134070038795471,0.9379271864891052
9,0.9877225160598755,0.024983860552310944,0.5627644062042236,0.7118479013442993,0.888157844543457,0.9942267537117004,0.009108579717576504,0.5603325366973877,0.8077895045280457,0.9368972778320312
10,0.9874526858329773,0.024998098611831665,0.5644451379776001,0.7093868255615234,0.8870061039924622,0.9929965138435364,0.009724368341267109,0.5552335381507874,0.7891583442687988,0.9304372072219849
11,0.9881165623664856,0.02463851496577263,0.5656073689460754,0.7147731781005859,0.8888065814971924,0.9930364489555359,0.009203334338963032,0.5853978991508484,0.7919670343399048,0.9292201399803162
12,0.9882258176803589,0.02426472119987011,0.5696650743484497,0.7193113565444946,0.8904085755348206,0.989218533039093,0.009765353053808212,0.5827152132987976,0.7796086668968201,0.9102144241333008
13,0.9872567057609558,0.025814171880483627,0.5611845254898071,0.7082962989807129,0.8866974711418152,0.9930341243743896,0.009590839967131615,0.5502462983131409,0.8053553104400635,0.9321224689483643
14,0.9879508018493652,0.024927623569965363,0.5646635293960571,0.7119545936584473,0.8879384398460388,0.9923588037490845,0.009131367318332195,0.6072296500205994,0.7722123265266418,0.9188278317451477
15,0.98835688829422,0.02429504320025444,0.5675520896911621,0.7170467376708984,0.8910115361213684,0.994553804397583,0.008752736262977123,0.5709577202796936,0.8109727501869202,0.9374590516090393
16,0.9879091382026672,0.023849697783589363,0.5677035450935364,0.7195101380348206,0.8901928067207336,0.9916345477104187,0.010032781399786472,0.5629130005836487,0.7815747857093811,0.915176510810852
17,0.9880995750427246,0.024547990411520004,0.5688990950584412,0.7165626883506775,0.8881132006645203,0.9935723543167114,0.00932502280920744,0.5509941577911377,0.8017039895057678,0.9359610676765442
18,0.9877371788024902,0.024975590407848358,0.5658782720565796,0.7118457555770874,0.8864279389381409,0.9918277859687805,0.00982846412807703,0.5698484182357788,0.7813875079154968,0.9141466021537781
