epoch,GOOGLE_CRNN_auc,GOOGLE_CRNN_loss,GOOGLE_CRNN_precision,GOOGLE_CRNN_recall,GOOGLE_CRNN_recall_1,aux_bgm_flag_predictions_loss,aux_spec_predictions_loss,loss,val_GOOGLE_CRNN_auc,val_GOOGLE_CRNN_loss,val_GOOGLE_CRNN_precision,val_GOOGLE_CRNN_recall,val_GOOGLE_CRNN_recall_1,val_aux_bgm_flag_predictions_loss,val_aux_spec_predictions_loss,val_loss
0,0.7755848169326782,0.03459855169057846,0.6864768862724304,0.12099695950746536,0.28525611758232117,0.33724239468574524,22.455154418945312,0.057390809059143066,0.9145650267601013,0.020795226097106934,0.6938360929489136,0.3700224757194519,0.6088964343070984,0.25416284799575806,10.904135704040527,0.03195352107286453
1,0.9209150671958923,0.018841218203306198,0.7608022093772888,0.4116332530975342,0.6330130696296692,0.21742166578769684,7.047624111175537,0.026106247678399086,0.9290883541107178,0.01785440556704998,0.7659475207328796,0.4465331435203552,0.6592367887496948,0.1920565813779831,6.108577251434326,0.02415504679083824
2,0.9305229783058167,0.017372658476233482,0.7846397757530212,0.45567554235458374,0.6635243892669678,0.18779321014881134,6.004763126373291,0.023565242066979408,0.9345161318778992,0.01698271371424198,0.7782332301139832,0.4733946919441223,0.67738276720047,0.17638075351715088,5.870851039886475,0.023029951378703117
3,0.9349226355552673,0.016698256134986877,0.7932858467102051,0.4769267141819,0.6779757738113403,0.17238979041576385,5.8052239418029785,0.022675881162285805,0.9362275004386902,0.01642775721848011,0.7971317768096924,0.48254239559173584,0.6811302900314331,0.1633661836385727,5.6820478439331055,0.02227315865457058
4,0.9377580285072327,0.016244782134890556,0.7988471388816833,0.4911872148513794,0.6879229545593262,0.1633429378271103,5.655176639556885,0.02206331118941307,0.9385635852813721,0.016019148752093315,0.8069931268692017,0.49285632371902466,0.6881961226463318,0.15399326384067535,5.505317687988281,0.021678471937775612
5,0.9397635459899902,0.01592024601995945,0.8026857972145081,0.50107342004776,0.6950815320014954,0.15696239471435547,5.51230525970459,0.021589534357190132,0.9433149695396423,0.015793561935424805,0.7875535488128662,0.5133875012397766,0.705737829208374,0.17393015325069427,5.362040996551514,0.02132953330874443
6,0.9412322044372559,0.015685396268963814,0.8055594563484192,0.5081974267959595,0.7000772356987,0.15182742476463318,5.367862701416016,0.021205073222517967,0.9397522807121277,0.015561253763735294,0.8180228471755981,0.5046647191047668,0.6953248977661133,0.14385826885700226,5.213603973388672,0.020918719470500946
7,0.9424000382423401,0.01550642866641283,0.807750940322876,0.513515055179596,0.7037976384162903,0.1475658416748047,5.238790988922119,0.020892826840281487,0.942865252494812,0.01538879331201315,0.8084856271743774,0.516218364238739,0.7050677537918091,0.14114084839820862,5.083103179931641,0.020613042637705803
8,0.9433544874191284,0.015363776125013828,0.8095346689224243,0.5177282691001892,0.7067922353744507,0.14434051513671875,5.097329616546631,0.02060544677078724,0.9451063275337219,0.01525878719985485,0.8070452213287354,0.5208955407142639,0.7091512680053711,0.13710635900497437,4.929274559020996,0.02032517082989216
