epoch,c_auc,c_precision,c_recall,c_recall_1,loss,val_c_auc,val_c_precision,val_c_recall,val_c_recall_1,val_loss
0,0.9991424083709717,0.20610478520393372,0.9811347723007202,0.9944556355476379,0.040844131261110306,0.9979554414749146,0.18481257557868958,0.9706840515136719,0.9898660778999329,0.08279400318861008
1,0.999200165271759,0.2051798403263092,0.9806111454963684,0.9948015213012695,0.03892456740140915,0.9983686208724976,0.21041060984134674,0.9699602127075195,0.992761492729187,0.08060312271118164
2,0.9995421767234802,0.23814339935779572,0.9875612854957581,0.9973701238632202,0.03305879607796669,0.998723566532135,0.23776717483997345,0.9743033051490784,0.9931234121322632,0.07474885135889053
3,0.9992762207984924,0.23500041663646698,0.98426353931427,0.9960134029388428,0.03469386696815491,0.9981091022491455,0.1966686099767685,0.9743033051490784,0.9938472509384155,0.0826491042971611
4,0.9992721080780029,0.2041357010602951,0.9830356240272522,0.9964830279350281,0.03968000411987305,0.9979299902915955,0.24658679962158203,0.9609120488166809,0.9873325824737549,0.09176566451787949
5,0.9991000294685364,0.20664340257644653,0.9822432398796082,0.995132327079773,0.04127208888530731,0.9984036684036255,0.19536206126213074,0.9695982336997986,0.9895041584968567,0.08866811543703079
6,0.9994732141494751,0.21256297826766968,0.984581470489502,0.9966272115707397,0.03850184381008148,0.9985979199409485,0.19874121248722076,0.9714078903198242,0.995294988155365,0.07920645922422409
7,0.9992949962615967,0.21075083315372467,0.9836699366569519,0.9961323738098145,0.036999836564064026,0.9986534714698792,0.1811954379081726,0.9764748215675354,0.995294988155365,0.07663396000862122
8,0.9995316863059998,0.22373580932617188,0.985356867313385,0.9970145225524902,0.03614116087555885,0.9985085129737854,0.20279930531978607,0.9753890633583069,0.9949330687522888,0.07495134323835373
9,0.9991618990898132,0.21563296020030975,0.9835589528083801,0.9955353736877441,0.03530799597501755,0.9987244009971619,0.2113814800977707,0.9746652245521545,0.9949330687522888,0.07254894077777863
10,0.999507486820221,0.23153765499591827,0.9888549447059631,0.998012363910675,0.03151785954833031,0.9987596869468689,0.22567114233970642,0.973579466342926,0.9945710897445679,0.07227589935064316
11,0.9991499781608582,0.20676907896995544,0.9832144379615784,0.9956055283546448,0.03829451650381088,0.9976407289505005,0.19231607019901276,0.9583785533905029,0.990227997303009,0.10364044457674026
12,0.9992234706878662,0.1885361671447754,0.9801522493362427,0.9938145875930786,0.0447155237197876,0.9981122016906738,0.21156299114227295,0.9601882100105286,0.988056480884552,0.09338434040546417
13,0.9989787936210632,0.19237975776195526,0.9788702130317688,0.9938816428184509,0.04283794015645981,0.9984233379364014,0.19503700733184814,0.9728555679321289,0.9931234121322632,0.08198412507772446
14,0.9990325570106506,0.19728705286979675,0.9817769527435303,0.9958164691925049,0.04242606833577156,0.9984700679779053,0.19028741121292114,0.9728555679321289,0.9949330687522888,0.0829615369439125
15,0.9991965293884277,0.21011486649513245,0.9832503795623779,0.9957950711250305,0.03962371125817299,0.9982210993766785,0.2177806794643402,0.9681505560874939,0.9905899167060852,0.08294688910245895
16,0.9988424777984619,0.19690927863121033,0.982843816280365,0.9947158694267273,0.046195778995752335,0.998339831829071,0.17533442378044128,0.9724936485290527,0.9938472509384155,0.08509986102581024
17,0.9993500709533691,0.2140902727842331,0.9824357032775879,0.9949914216995239,0.03863848000764847,0.9984591603279114,0.2095527946949005,0.9717698097229004,0.9931234121322632,0.07989708334207535
18,0.9991986155509949,0.22032476961612701,0.9825663566589355,0.9964003562927246,0.03534369543194771,0.9985880255699158,0.19249162077903748,0.9761129021644592,0.9956569075584412,0.07539841532707214
19,0.9991803169250488,0.2051711231470108,0.9822168946266174,0.9958529472351074,0.039776530116796494,0.9985918998718262,0.20576100051403046,0.9746652245521545,0.9942091703414917,0.07584014534950256
20,0.9993705749511719,0.24132348597049713,0.987524688243866,0.9962644577026367,0.032318100333213806,0.9987534880638123,0.22258010506629944,0.9753890633583069,0.9949330687522888,0.07258928567171097
21,0.9992865324020386,0.23673813045024872,0.9880008697509766,0.9969826936721802,0.0328870452940464,0.9987320303916931,0.2312586009502411,0.973579466342926,0.9949330687522888,0.07239231467247009
22,0.9994290471076965,0.23063626885414124,0.9841536283493042,0.9969329833984375,0.03388555347919464,0.9987365007400513,0.21252955496311188,0.9761129021644592,0.995294988155365,0.07285617291927338
23,0.9994291663169861,0.2260638326406479,0.986413836479187,0.9969572424888611,0.034621238708496094,0.9987566471099854,0.22450000047683716,0.9750271439552307,0.9956569075584412,0.07213307917118073
24,0.9993883371353149,0.24362719058990479,0.988360583782196,0.9973899722099304,0.031018460169434547,0.9987729787826538,0.23465830087661743,0.9743033051490784,0.995294988155365,0.07193359732627869
25,0.9994462728500366,0.2381705790758133,0.9880467057228088,0.9968907833099365,0.03393581137061119,0.9987699389457703,0.23121139407157898,0.9753890633583069,0.995294988155365,0.07164271920919418
26,0.9994698166847229,0.22601495683193207,0.9853497743606567,0.9974765181541443,0.034875769168138504,0.9984396696090698,0.18032239377498627,0.9757509827613831,0.9938472509384155,0.08145936578512192
27,0.9991440176963806,0.1904846727848053,0.9799675345420837,0.995274007320404,0.042324844747781754,0.9981371164321899,0.16169828176498413,0.9717698097229004,0.9949330687522888,0.0845821425318718
28,0.9992311596870422,0.20521490275859833,0.9826086759567261,0.9965358972549438,0.03874778002500534,0.9981902241706848,0.188277468085289,0.9695982336997986,0.9938472509384155,0.0849391520023346
29,0.9992104172706604,0.19957053661346436,0.9811534881591797,0.9945444464683533,0.04000268131494522,0.9984334111213684,0.19579394161701202,0.9670647978782654,0.9949330687522888,0.08354578167200089
