epoch,auc,loss,precision,recall,recall_1,val_auc,val_loss,val_precision,val_recall,val_recall_1
0,0.9983569383621216,0.005405299831181765,0.6703037023544312,0.9415808916091919,0.982118546962738,0.9975820779800415,0.008016963489353657,0.5969700813293457,0.9184247255325317,0.9720715284347534
1,0.9986625909805298,0.00555647537112236,0.6687216758728027,0.9420179724693298,0.9821009039878845,0.9985404014587402,0.006664389278739691,0.646449089050293,0.9272654056549072,0.9787020087242126
2,0.9986567497253418,0.0052323839627206326,0.6780873537063599,0.9454414248466492,0.9836347699165344,0.9973250031471252,0.007041125558316708,0.6548773646354675,0.9226441383361816,0.9730761647224426
3,0.9984217286109924,0.005746536888182163,0.663936197757721,0.9369555115699768,0.9794203639030457,0.9944205284118652,0.007476688362658024,0.6738588213920593,0.9224432110786438,0.9688567519187927
4,0.9986410140991211,0.005449935328215361,0.6693740487098694,0.9416971206665039,0.982930600643158,0.9984893798828125,0.006214664783328772,0.6657604575157166,0.9349005222320557,0.979505717754364
5,0.9987572431564331,0.005469971336424351,0.6635652184486389,0.9416540861129761,0.9825127124786377,0.9968754053115845,0.006681934464722872,0.6780731678009033,0.9276672601699829,0.9726743102073669
6,0.9985513687133789,0.00572044774889946,0.6545026898384094,0.9360904693603516,0.980335533618927,0.997248649597168,0.006982449907809496,0.6904977560043335,0.9198312163352966,0.9688567519187927
7,0.9983538389205933,0.005703221540898085,0.6641361713409424,0.9412691593170166,0.9828444719314575,0.9922143220901489,0.00851378869265318,0.6666179895401001,0.9168173670768738,0.9634317755699158
8,0.9985870122909546,0.005691730882972479,0.6624211072921753,0.9414675831794739,0.9826662540435791,0.997947633266449,0.006774515379220247,0.6686071753501892,0.9230459928512573,0.9768937230110168
9,0.9981944561004639,0.005416281055659056,0.6677169799804688,0.942602276802063,0.9828972220420837,0.9983996152877808,0.006389455404132605,0.6858677864074707,0.923447847366333,0.978300154209137
10,0.998395562171936,0.005283258389681578,0.6753259897232056,0.9429746270179749,0.982053279876709,0.9995203018188477,0.005971784703433514,0.6689218282699585,0.9336950182914734,0.9837251305580139
