epoch,c_auc,c_precision,c_recall,c_recall_1,loss,val_c_auc,val_c_precision,val_c_recall,val_c_recall_1,val_loss
0,0.9991611838340759,0.13395677506923676,0.9886260032653809,0.9978936910629272,0.05899841710925102,0.9974526166915894,0.14147961139678955,0.9717698097229004,0.9923995733261108,0.15244895219802856
1,0.9992839694023132,0.1336883008480072,0.9900532960891724,0.9972291588783264,0.05826301500201225,0.9972440600395203,0.10324056446552277,0.9800940752029419,0.9956569075584412,0.14016325771808624
2,0.9989655017852783,0.13277344405651093,0.9874941110610962,0.9973778128623962,0.06295289844274521,0.9975994229316711,0.13465960323810577,0.9750271439552307,0.9963807463645935,0.1345360428094864
3,0.9985952973365784,0.13689425587654114,0.9876895546913147,0.9970788955688477,0.0732642412185669,0.9980095624923706,0.11036300659179688,0.9847991466522217,0.997466504573822,0.12637537717819214
4,0.9989801645278931,0.1466774344444275,0.9906888604164124,0.9973084926605225,0.05585317313671112,0.9979178309440613,0.13131362199783325,0.9851610660552979,0.995294988155365,0.1237044483423233
5,0.9994317293167114,0.1648312509059906,0.9921205639839172,0.998479425907135,0.04986248537898064,0.9982153177261353,0.15417425334453583,0.9811798930168152,0.995294988155365,0.12253338098526001
6,0.999345064163208,0.1581471562385559,0.9913493394851685,0.9990782141685486,0.04996108636260033,0.9982253313064575,0.1467185616493225,0.9822656512260437,0.9967426657676697,0.1191495731472969
7,0.9993282556533813,0.14725624024868011,0.9908679127693176,0.997593104839325,0.05574127659201622,0.997707724571228,0.11459129303693771,0.9771987199783325,0.9956569075584412,0.1431029587984085
8,0.9974626898765564,0.0782410055398941,0.9733399152755737,0.9937394261360168,0.11160513758659363,0.9964542984962463,0.07963155210018158,0.9699602127075195,0.9942091703414917,0.18408986926078796
9,0.9990431070327759,0.1213441789150238,0.9879307746887207,0.9981096386909485,0.06431005895137787,0.996904194355011,0.07827452570199966,0.9739413857460022,0.9960188269615173,0.17317545413970947
10,0.9990847110748291,0.12470809370279312,0.9870405793190002,0.9976630806922913,0.066220223903656,0.9970183968544006,0.10430997610092163,0.9714078903198242,0.9945710897445679,0.15636679530143738
11,0.9991527795791626,0.12639732658863068,0.9872862696647644,0.998100221157074,0.05968717485666275,0.9973053932189941,0.08796235918998718,0.9811798930168152,0.995294988155365,0.15071247518062592
12,0.9991883635520935,0.1374599188566208,0.989385724067688,0.9983565211296082,0.05842957645654678,0.9980139136314392,0.09983117133378983,0.9844372272491455,0.9971045851707458,0.13338761031627655
13,0.9991267919540405,0.1243237555027008,0.9864845871925354,0.9974089860916138,0.06341052800416946,0.9977514743804932,0.08914180099964142,0.980817973613739,0.9971045851707458,0.1424180418252945
14,0.9992021322250366,0.13302068412303925,0.9894648790359497,0.9977673888206482,0.05931239575147629,0.9981210827827454,0.10446672141551971,0.9844372272491455,0.9971045851707458,0.12896806001663208
15,0.9992319345474243,0.13894426822662354,0.9900064468383789,0.9983581900596619,0.053570572286844254,0.9978617429733276,0.13646656274795532,0.9815418124198914,0.9945710897445679,0.12608402967453003
16,0.9992607235908508,0.13805823028087616,0.9890482425689697,0.9984455704689026,0.056078094989061356,0.9976631999015808,0.1294470578432083,0.9837133288383484,0.9949330687522888,0.1253000646829605
17,0.9991932511329651,0.147271066904068,0.9905660152435303,0.9980858564376831,0.053705912083387375,0.9979208707809448,0.13237157464027405,0.982989490032196,0.9956569075584412,0.12215961515903473
18,0.9992573857307434,0.14271551370620728,0.9888981580734253,0.9982653260231018,0.05438968911767006,0.9979733824729919,0.13986267149448395,0.9804560542106628,0.9963807463645935,0.12086300551891327
19,0.999291718006134,0.15423434972763062,0.9907782077789307,0.998439371585846,0.05092854052782059,0.9978362917900085,0.14877982437610626,0.9819037318229675,0.9956569075584412,0.12111536413431168
20,0.9993891716003418,0.15587203204631805,0.9927570819854736,0.9987815618515015,0.051468849182128906,0.9978250861167908,0.14684708416461945,0.9819037318229675,0.9960188269615173,0.11929695308208466
21,0.9992702603340149,0.16575241088867188,0.9922524690628052,0.9987205862998962,0.047565579414367676,0.9978378415107727,0.145952045917511,0.9826275706291199,0.9960188269615173,0.11800133436918259
22,0.9988102316856384,0.12538228929042816,0.9866610169410706,0.9965417385101318,0.06383318454027176,0.9975435137748718,0.09351125359535217,0.9790083169937134,0.9942091703414917,0.15306240320205688
23,0.9990710020065308,0.12224803119897842,0.9884653091430664,0.9975383281707764,0.06420423090457916,0.9974940419197083,0.10128995776176453,0.9804560542106628,0.9967426657676697,0.13984498381614685
24,0.9990114569664001,0.12199108302593231,0.9859481453895569,0.9969788789749146,0.06586270034313202,0.99737948179245,0.0842486321926117,0.985522985458374,0.997466504573822,0.1477261185646057
25,0.9990726113319397,0.12598466873168945,0.9880737662315369,0.9974344968795776,0.06293519586324692,0.9973828196525574,0.1172780767083168,0.9811798930168152,0.9942091703414917,0.13826137781143188
26,0.9989905953407288,0.12543819844722748,0.9860783815383911,0.9974298477172852,0.06456542760133743,0.9975101947784424,0.11693496257066727,0.9753890633583069,0.9934853315353394,0.1461886167526245
27,0.9988400936126709,0.11800869554281235,0.9857849478721619,0.9972127079963684,0.06491293758153915,0.9976288080215454,0.11739584803581238,0.9750271439552307,0.9938472509384155,0.15863332152366638
28,0.999086856842041,0.12761013209819794,0.9867265820503235,0.9978898763656616,0.06330649554729462,0.9978137016296387,0.12085604667663574,0.9790083169937134,0.9960188269615173,0.1375226080417633
29,0.9990103244781494,0.12346797436475754,0.9865610003471375,0.9979324340820312,0.06364205479621887,0.9973641037940979,0.09749423712491989,0.9800940752029419,0.9960188269615173,0.1516817957162857
30,0.9991794228553772,0.12549780309200287,0.9892433881759644,0.9982438087463379,0.059191249310970306,0.9973369836807251,0.13052479922771454,0.9811798930168152,0.995294988155365,0.13557586073875427
31,0.9993039965629578,0.14031971991062164,0.990680456161499,0.9980127215385437,0.0569491945207119,0.9980443120002747,0.116644486784935,0.9833514094352722,0.9956569075584412,0.1343269944190979
32,0.9992516040802002,0.13764548301696777,0.9894390106201172,0.9982855319976807,0.05895904824137688,0.997448742389679,0.11705164611339569,0.9793702363967896,0.9949330687522888,0.1374039649963379
33,0.9991391897201538,0.13389265537261963,0.9883153438568115,0.9984878897666931,0.05926254019141197,0.9978026747703552,0.12279830127954483,0.9840753078460693,0.9960188269615173,0.1333315074443817
34,0.9991897940635681,0.14356629550457,0.9919461011886597,0.997917115688324,0.05653344839811325,0.9979325532913208,0.13528062403202057,0.9822656512260437,0.9945710897445679,0.1271621286869049
