epoch,GOOGLE_CRNN_auc,GOOGLE_CRNN_loss,GOOGLE_CRNN_precision,GOOGLE_CRNN_recall,GOOGLE_CRNN_recall_1,aux_bgm_flag_predictions_loss,aux_spec_predictions_loss,loss,val_GOOGLE_CRNN_auc,val_GOOGLE_CRNN_loss,val_GOOGLE_CRNN_precision,val_GOOGLE_CRNN_recall,val_GOOGLE_CRNN_recall_1,val_aux_bgm_flag_predictions_loss,val_aux_spec_predictions_loss,val_loss
0,0.9609186053276062,0.01232932135462761,0.8478896617889404,0.6269820332527161,0.769519567489624,0.13360843062400818,4.0069098472595215,0.01646987348794937,0.9216079711914062,0.016155730932950974,0.8812530040740967,0.478139191865921,0.6462799906730652,1.2998496294021606,7.45942497253418,0.02491501159965992
