epoch,c_auc,c_precision,c_recall,c_recall_1,loss,val_c_auc,val_c_precision,val_c_recall,val_c_recall_1,val_loss
0,0.984950065612793,0.362243115901947,0.7717369794845581,0.9018269777297974,0.039798058569431305,0.9967498779296875,0.4429459571838379,0.8904929757118225,0.9718309640884399,0.01798788085579872
1,0.9891437888145447,0.42341935634613037,0.7769047617912292,0.9153062105178833,0.035551052540540695,0.997287392616272,0.43529006838798523,0.8929577469825745,0.9702464938163757,0.018066952005028725
2,0.990319550037384,0.43526986241340637,0.7826336622238159,0.9180229902267456,0.03446311503648758,0.9971830248832703,0.4119168817996979,0.8970070481300354,0.9750000238418579,0.018795659765601158
3,0.9905270338058472,0.4405788779258728,0.7797279357910156,0.9167652726173401,0.033421292901039124,0.9968189597129822,0.4579336941242218,0.8825704455375671,0.9647887349128723,0.017708798870444298
4,0.9906343817710876,0.43962088227272034,0.7784125804901123,0.9184238910675049,0.03363097086548805,0.9966626763343811,0.46452513337135315,0.8783450722694397,0.9616197347640991,0.01745910383760929
5,0.9904274940490723,0.4454256594181061,0.7842926979064941,0.9182950854301453,0.03385007008910179,0.9967957735061646,0.45244100689888,0.8843309879302979,0.9616197347640991,0.017765946686267853
6,0.9910557866096497,0.4533255696296692,0.7894730567932129,0.9208143353462219,0.0329974927008152,0.9967447519302368,0.44619888067245483,0.8855633735656738,0.9640845060348511,0.017917152494192123
7,0.9911397099494934,0.45459482073783875,0.7894240617752075,0.9202552437782288,0.03219027817249298,0.9963577389717102,0.4472375214099884,0.8864436745643616,0.9642605781555176,0.017793623730540276
8,0.9914302825927734,0.4564473330974579,0.7963113188743591,0.9229088425636292,0.03224145248532295,0.9968216419219971,0.45406967401504517,0.8859155178070068,0.9637324213981628,0.01774626225233078
9,0.9911357760429382,0.45288848876953125,0.7895095944404602,0.9207207560539246,0.032387275248765945,0.996058464050293,0.46557193994522095,0.8785211443901062,0.9575704336166382,0.0177871473133564
10,0.9915979504585266,0.4610569179058075,0.7978968620300293,0.9238936901092529,0.03197972849011421,0.9970918297767639,0.43554753065109253,0.8934859037399292,0.9674295783042908,0.017812376841902733
11,0.991128146648407,0.45496439933776855,0.7895796298980713,0.9219480752944946,0.03312840312719345,0.996343731880188,0.47392958402633667,0.8769366145133972,0.9565140604972839,0.01732194796204567
12,0.9912348389625549,0.4601944386959076,0.7949516177177429,0.9230673909187317,0.032790668308734894,0.9961763024330139,0.46083587408065796,0.8794013857841492,0.9596831202507019,0.017659565433859825
13,0.9916307926177979,0.46180352568626404,0.7958641648292542,0.9231987595558167,0.03150636702775955,0.9964737892150879,0.4519084095954895,0.8859155178070068,0.9617957472801208,0.01750277914106846
14,0.9918056130409241,0.4600786864757538,0.7979930639266968,0.9245460033416748,0.032054442912340164,0.997205376625061,0.45432454347610474,0.888732373714447,0.9640845060348511,0.017253229394555092
15,0.99126797914505,0.4618004858493805,0.7961264252662659,0.9229158163070679,0.03278539329767227,0.9965953230857849,0.45298144221305847,0.8853873014450073,0.9644365906715393,0.017305046319961548
16,0.991152822971344,0.46480661630630493,0.7950290441513062,0.9219592809677124,0.031996432691812515,0.9963732361793518,0.45866936445236206,0.8811619877815247,0.9660211205482483,0.017230886965990067
17,0.9914581179618835,0.45988982915878296,0.7937097549438477,0.9218450784683228,0.03219223767518997,0.9967480897903442,0.4416128396987915,0.8908450603485107,0.9658450484275818,0.0175339262932539
18,0.9915457963943481,0.46612340211868286,0.7977676391601562,0.9251028895378113,0.03190521523356438,0.9973194599151611,0.45229777693748474,0.8889084458351135,0.9651408195495605,0.01735123246908188
19,0.992014467716217,0.46403229236602783,0.798439085483551,0.9254452586174011,0.031572580337524414,0.9969351887702942,0.43811580538749695,0.8924295902252197,0.9663732647895813,0.01757275126874447
20,0.9924189448356628,0.47163885831832886,0.8023176789283752,0.925360918045044,0.030201498419046402,0.9970243573188782,0.4333333373069763,0.8971831202507019,0.969366192817688,0.017502179369330406
21,0.991391122341156,0.4683181643486023,0.8003664016723633,0.9238294363021851,0.030854735523462296,0.9972647428512573,0.4563063085079193,0.8917253613471985,0.969718337059021,0.016893716529011726
22,0.9917356967926025,0.46830445528030396,0.8006446361541748,0.9251938462257385,0.031765393912792206,0.9972071647644043,0.4595698416233063,0.891549289226532,0.9670774936676025,0.0168052576482296
23,0.9915424585342407,0.4645872116088867,0.7955228686332703,0.9225011467933655,0.032095979899168015,0.9974085688591003,0.4580517113208771,0.8948943614959717,0.9711267352104187,0.016764720901846886
24,0.9918489456176758,0.4709765613079071,0.8001335263252258,0.9256824254989624,0.03143540397286415,0.997560977935791,0.4563438594341278,0.8934859037399292,0.9704225063323975,0.016776658594608307
25,0.9912883639335632,0.4676888585090637,0.7999472618103027,0.9249787926673889,0.03156454488635063,0.9976698756217957,0.46460095047950745,0.8896126747131348,0.969366192817688,0.016574708744883537
