epoch,c_auc,c_precision,c_recall,c_recall_1,loss,val_c_auc,val_c_precision,val_c_recall,val_c_recall_1,val_loss
0,0.9980643391609192,0.08045248687267303,0.9812180995941162,0.9962337017059326,0.10944083333015442,0.9969387650489807,0.06344767659902573,0.982741117477417,0.995600700378418,0.16909389197826385
1,0.9973878264427185,0.06591201573610306,0.9752905368804932,0.9962398409843445,0.12960277497768402,0.996591329574585,0.044081877917051315,0.9874788522720337,0.9976311326026917,0.18709996342658997
2,0.9984145760536194,0.0841856375336647,0.9841980934143066,0.9974778890609741,0.09586124867200851,0.9977908730506897,0.07952307909727097,0.9840947389602661,0.9962775111198425,0.14077194035053253
3,0.9985523223876953,0.08855655044317245,0.9847182631492615,0.9974530339241028,0.08906392753124237,0.9978739023208618,0.09513086825609207,0.9864636063575745,0.9962775111198425,0.13465343415737152
4,0.9983864426612854,0.08261711895465851,0.9838050603866577,0.9976716637611389,0.09791417419910431,0.9980711340904236,0.10434065759181976,0.9851099848747253,0.9969543218612671,0.13049456477165222
5,0.9986032843589783,0.09429244697093964,0.9863427877426147,0.9982361793518066,0.08973241597414017,0.9981868267059326,0.10713890939950943,0.9837563633918762,0.9976311326026917,0.12839452922344208
6,0.9984951615333557,0.09393839538097382,0.9846459031105042,0.9971798658370972,0.08976652473211288,0.9981778860092163,0.10687527805566788,0.9847715497016907,0.9976311326026917,0.1275385469198227
7,0.9978803396224976,0.07741755247116089,0.9785875082015991,0.9963205456733704,0.10652897506952286,0.9975714683532715,0.12497836351394653,0.9773265719413757,0.9942470192909241,0.15103599429130554
8,0.9969906210899353,0.07321587949991226,0.9776336550712585,0.9941786527633667,0.12960469722747803,0.9827979207038879,0.09685706347227097,0.8165820837020874,0.9664974808692932,0.5038312673568726
9,0.9951648712158203,0.048945412039756775,0.9606093168258667,0.9915018677711487,0.1720331460237503,0.9941630959510803,0.06095413863658905,0.9607445001602173,0.9939086437225342,0.22939714789390564
10,0.996869683265686,0.06340190023183823,0.9738659262657166,0.9943231344223022,0.13566520810127258,0.9965320825576782,0.06202247366309166,0.9807106852531433,0.9959390759468079,0.1853688359260559
11,0.9978454113006592,0.07252145558595657,0.9803593754768372,0.9965578317642212,0.11717349290847778,0.9970941543579102,0.07404379546642303,0.9807106852531433,0.9962775111198425,0.16137365996837616
12,0.9981164336204529,0.07994973659515381,0.9807692170143127,0.9969581365585327,0.10208414494991302,0.9973663687705994,0.08167342096567154,0.9824026823043823,0.995600700378418,0.15392079949378967
13,0.9982064962387085,0.08402332663536072,0.9834129214286804,0.9968333840370178,0.10149442404508591,0.9978776574134827,0.08798620849847794,0.9844331741333008,0.997292697429657,0.14290745556354523
14,0.9982293844223022,0.08297944813966751,0.9823487997055054,0.9975723028182983,0.09867388755083084,0.9978244304656982,0.09257015585899353,0.9824026823043823,0.9966158866882324,0.1400715857744217
15,0.9982333183288574,0.08544719964265823,0.9828895330429077,0.9974868893623352,0.0960339829325676,0.9977449774742126,0.0910429060459137,0.9837563633918762,0.9966158866882324,0.13396254181861877
16,0.9981594085693359,0.08067049831151962,0.9821916222572327,0.9976093173027039,0.10624493658542633,0.9977043867111206,0.07483655959367752,0.9878172874450684,0.9976311326026917,0.1390315741300583
17,0.9985280632972717,0.08642291277647018,0.9844545722007751,0.9977716207504272,0.09215537458658218,0.9977498650550842,0.08384575694799423,0.9874788522720337,0.9979695677757263,0.13449226319789886
18,0.9984375834465027,0.0858655795454979,0.9845274090766907,0.9981616735458374,0.09689497202634811,0.997993528842926,0.08859913051128387,0.9864636063575745,0.9976311326026917,0.13127374649047852
19,0.9984902143478394,0.08700399845838547,0.9835079312324524,0.9980810880661011,0.09439602494239807,0.9979819059371948,0.0884523093700409,0.9857867956161499,0.9976311326026917,0.1319233775138855
20,0.9983906745910645,0.09091492742300034,0.9857370257377625,0.9979127049446106,0.09324214607477188,0.9979903697967529,0.09036499261856079,0.9861252307891846,0.9979695677757263,0.1315551996231079
21,0.9980698227882385,0.07805886119604111,0.9807692170143127,0.9964752197265625,0.10585939884185791,0.9969484210014343,0.05672244355082512,0.9888324737548828,0.997292697429657,0.16765649616718292
22,0.99795001745224,0.07553189992904663,0.9799315929412842,0.9967809915542603,0.11163690686225891,0.9972065687179565,0.13308072090148926,0.9746192693710327,0.9935702085494995,0.1596798598766327
23,0.99784255027771,0.07430975884199142,0.9778347611427307,0.9968189001083374,0.11301582306623459,0.9972005486488342,0.05351483076810837,0.9884940981864929,0.9989847540855408,0.17117293179035187
24,0.9980084300041199,0.07763704657554626,0.9810406565666199,0.9964714646339417,0.10795081406831741,0.9972110986709595,0.1100255697965622,0.9756345152854919,0.9949238300323486,0.15357838571071625
25,0.9977370500564575,0.07794392853975296,0.9767478704452515,0.9957194924354553,0.10813073813915253,0.9967499375343323,0.0760200172662735,0.9817258715629578,0.9945854544639587,0.15685532987117767
26,0.9979098439216614,0.07510051131248474,0.979871928691864,0.996492862701416,0.11062216758728027,0.9974548816680908,0.070595383644104,0.9830795526504517,0.9976311326026917,0.1610119789838791
27,0.9979196190834045,0.07284848392009735,0.9795596599578857,0.9968997836112976,0.10974717140197754,0.9974164366722107,0.08469691127538681,0.9844331741333008,0.997292697429657,0.15075697004795074
28,0.9981066584587097,0.07834553718566895,0.9799830317497253,0.9969286322593689,0.10406572371721268,0.9972165822982788,0.07636918127536774,0.9834179282188416,0.9966158866882324,0.1532822996377945
29,0.9983664155006409,0.08316300809383392,0.9841544032096863,0.9975811839103699,0.10370995104312897,0.9975939393043518,0.07472815364599228,0.9837563633918762,0.997292697429657,0.15090890228748322
30,0.9980280995368958,0.07749704271554947,0.9823520183563232,0.9961634874343872,0.10990754514932632,0.9971472024917603,0.09758970886468887,0.9810490608215332,0.9942470192909241,0.15358246862888336
31,0.9979616403579712,0.07955662161111832,0.981279730796814,0.997033417224884,0.11141887307167053,0.9971519112586975,0.09777219593524933,0.9742808938026428,0.9942470192909241,0.16267552971839905
32,0.9982110261917114,0.07957371324300766,0.9826310276985168,0.9972310066223145,0.10535314679145813,0.9971181154251099,0.10159453004598618,0.9810490608215332,0.995600700378418,0.14772462844848633
33,0.9981792569160461,0.08057413250207901,0.9817842245101929,0.9971975684165955,0.1033565104007721,0.9976359605789185,0.10433156043291092,0.9813874959945679,0.997292697429657,0.14410555362701416
34,0.9983991384506226,0.08757904917001724,0.9851710796356201,0.9974951148033142,0.10146164149045944,0.9975181221961975,0.10051555186510086,0.9830795526504517,0.9952622652053833,0.1430022120475769
35,0.9984284043312073,0.08812267333269119,0.982876718044281,0.9979351162910461,0.09646908193826675,0.9968146681785583,0.10853265225887299,0.9796954393386841,0.9922165870666504,0.14462748169898987
36,0.9980915188789368,0.08218506723642349,0.9815157055854797,0.9969192743301392,0.10329379141330719,0.9979391694068909,0.09317824989557266,0.9840947389602661,0.997292697429657,0.13599440455436707
37,0.9984224438667297,0.08590934425592422,0.9821885824203491,0.9981574416160583,0.09705237299203873,0.9974548816680908,0.09056098759174347,0.9844331741333008,0.9945854544639587,0.1400204598903656
38,0.9985653162002563,0.09240347146987915,0.9842814207077026,0.9981536865234375,0.0934348925948143,0.9974077343940735,0.10706637799739838,0.9813874959945679,0.995600700378418,0.13684839010238647
39,0.998500406742096,0.09010270237922668,0.9850098490715027,0.9981908202171326,0.09100455045700073,0.9977246522903442,0.09423456341028214,0.9851099848747253,0.9969543218612671,0.13475757837295532
40,0.9982887506484985,0.08666165918111801,0.9840127229690552,0.9968642592430115,0.09555739909410477,0.9978230595588684,0.0875333920121193,0.9868020415306091,0.9966158866882324,0.13713987171649933
