epoch,c_auc,c_precision,c_recall,c_recall_1,loss,val_c_auc,val_c_precision,val_c_recall,val_c_recall_1,val_loss
0,0.872470498085022,0.009345388039946556,0.7493036985397339,0.9823341369628906,0.6831902265548706,0.7687599062919617,0.003993242047727108,0.008491181768476963,1.0,0.9299511313438416
1,0.9430030584335327,0.01736188679933548,0.8306888937950134,0.9841177463531494,0.4863189160823822,0.7170493006706238,0.0,0.0,1.0,0.9010955691337585
2,0.968856930732727,0.028178492560982704,0.8785619735717773,0.9840387105941772,0.38191401958465576,0.6837906837463379,0.0,0.0,0.9998366832733154,0.938438892364502
3,0.9766973853111267,0.033623844385147095,0.8964064717292786,0.9848935604095459,0.3295118808746338,0.6461952924728394,0.0,0.0,0.9897125959396362,1.0434064865112305
4,0.9799213409423828,0.03780733793973923,0.9035763144493103,0.9839731454849243,0.3063001036643982,0.546758770942688,0.0,0.0,0.4330503046512604,1.34047269821167
5,0.9820292592048645,0.03961505740880966,0.9090175032615662,0.9854005575180054,0.28897279500961304,0.5720416307449341,0.0,0.0,0.10581319034099579,1.4531999826431274
6,0.9841878414154053,0.0438070185482502,0.9147046804428101,0.9849977493286133,0.27156341075897217,0.5833238363265991,0.0,0.0,0.04980405047535896,1.6565805673599243
7,0.9853928089141846,0.045246224850416183,0.9196751117706299,0.9860408902168274,0.26574650406837463,0.582935631275177,0.0,0.0,0.005225342698395252,1.9417774677276611
8,0.98604816198349,0.04577549919486046,0.9196615815162659,0.98651522397995,0.25703710317611694,0.6144105195999146,0.0,0.0,0.0,2.134692668914795
9,0.9869892001152039,0.04703314229846001,0.9229676127433777,0.986804723739624,0.24896086752414703,0.6236146092414856,0.0,0.0,0.0004898759070783854,2.1805009841918945
10,0.9868929982185364,0.047970000654459,0.9234949350357056,0.9870026111602783,0.2504047155380249,0.6579300165176392,0.0,0.0,0.0016329196514561772,1.9566713571548462
11,0.9878650307655334,0.04992948845028877,0.9237737655639648,0.9866906404495239,0.23939760029315948,0.6297363638877869,0.0,0.0,0.0019595036283135414,2.040510654449463
12,0.9885690808296204,0.051883503794670105,0.9307467341423035,0.9878211617469788,0.2368863821029663,0.6546878814697266,0.0,0.0,0.0009797518141567707,1.9815964698791504
13,0.9890398383140564,0.05145484209060669,0.9336040616035461,0.988511323928833,0.2329939752817154,0.6550698280334473,0.0,0.0,0.0011430437443777919,2.065603017807007
14,0.9892293810844421,0.05223952233791351,0.9302548170089722,0.9876200556755066,0.22451983392238617,0.652701735496521,0.0,0.0,0.007184846326708794,1.8323737382888794
15,0.9897507429122925,0.05483949929475784,0.9337510466575623,0.9884566068649292,0.2250232994556427,0.6418550610542297,0.0,0.0,0.0,2.459177017211914
16,0.9889723062515259,0.051590610295534134,0.9319562315940857,0.9879588484764099,0.23459868133068085,0.5521412491798401,0.0,0.0,0.00032658391864970326,2.543616771697998
17,0.990007221698761,0.055956896394491196,0.9319013953208923,0.9877591133117676,0.21812975406646729,0.63686603307724,0.0,0.0,0.0,2.4884448051452637
18,0.9902933835983276,0.0555938184261322,0.936530590057373,0.9887499213218689,0.21622027456760406,0.7905827164649963,0.0,0.0,0.049640756100416183,1.7402408123016357
19,0.9903131723403931,0.05656405910849571,0.9347295761108398,0.9884305596351624,0.21700720489025116,0.7707896828651428,0.0,0.0,0.010613977909088135,1.7133152484893799
20,0.9908162951469421,0.056089308112859726,0.9364477396011353,0.9898954033851624,0.21098196506500244,0.6561002731323242,0.0,0.0,0.0,2.3588576316833496
21,0.9909993410110474,0.05806634575128555,0.9389274716377258,0.9881213307380676,0.20569591224193573,0.6567214131355286,0.0,0.0,0.0,2.5584402084350586
22,0.9913432002067566,0.05883070454001427,0.9390627145767212,0.9903726577758789,0.20585854351520538,0.7150382399559021,0.0,0.0,0.0,2.3820457458496094
23,0.9921425580978394,0.06074678897857666,0.9435006976127625,0.9899840950965881,0.19415853917598724,0.60361248254776,0.0,0.0,0.0006531678372994065,2.522097587585449
24,0.9899889230728149,0.0535099133849144,0.931538999080658,0.9883041977882385,0.21640625596046448,0.6695137619972229,0.0,0.0,0.0,2.4201583862304688
25,0.991004467010498,0.05551621690392494,0.9369926452636719,0.9899336695671082,0.20588986575603485,0.638764500617981,0.0,0.0,0.0,2.5426511764526367
26,0.9910679459571838,0.05738157033920288,0.9406305551528931,0.99009770154953,0.2144993096590042,0.6564278602600098,0.0,0.0,0.00032658391864970326,2.606537342071533
27,0.9917249083518982,0.0599757544696331,0.9402984976768494,0.9900752902030945,0.2006414830684662,0.5660868883132935,0.0,0.0,0.00016329195932485163,2.838961124420166
28,0.9925451278686523,0.0613681897521019,0.9437044858932495,0.9905232191085815,0.1878676414489746,0.6790816783905029,0.0,0.0,0.0,2.5364787578582764
29,0.9924843311309814,0.06333498656749725,0.9440328478813171,0.9905145764350891,0.19300296902656555,0.7568888664245605,0.0,0.0,0.00032658391864970326,2.158801794052124
30,0.9925471544265747,0.06401728838682175,0.94549560546875,0.99053955078125,0.19217488169670105,0.7149417996406555,0.0,0.0,0.00016329195932485163,2.5056920051574707
31,0.9924224019050598,0.061768271028995514,0.9438464641571045,0.9904959201812744,0.191822811961174,0.8045833706855774,0.0,0.0,0.010287393815815449,2.3093905448913574
32,0.9931768178939819,0.06624216586351395,0.9459354281425476,0.9909555315971375,0.1818424016237259,0.7495672106742859,0.0,0.0,0.0008164598257280886,2.3360209465026855
33,0.9931567311286926,0.06664280593395233,0.9462845921516418,0.9906527400016785,0.18074648082256317,0.82105952501297,0.0,0.0,0.001306335674598813,2.2244551181793213
34,0.9928151369094849,0.06589318066835403,0.9461090564727783,0.9902896285057068,0.18717457354068756,0.7947912812232971,0.0,0.0,0.00032658391864970326,2.393442153930664
35,0.9928334951400757,0.06513369083404541,0.9461846351623535,0.9906653165817261,0.18698693811893463,0.8522751331329346,0.0,0.0,0.0050620511174201965,2.1262168884277344
36,0.9934959411621094,0.06838997453451157,0.9481396079063416,0.9914447665214539,0.17799152433872223,0.8796727657318115,1.0,0.00016329195932485163,0.20705421268939972,1.7072033882141113
37,0.9930243492126465,0.06639916449785233,0.9462571144104004,0.9908262491226196,0.1842467039823532,0.8814404010772705,1.0,0.00016329195932485163,0.14696277678012848,1.7351830005645752
38,0.9929506778717041,0.06485211104154587,0.9476415514945984,0.9904395341873169,0.1851133108139038,0.9154428243637085,0.5272727012634277,0.014206401072442532,0.6711300015449524,1.1283880472183228
39,0.9934757351875305,0.06922444701194763,0.9479181170463562,0.9907741546630859,0.1772254854440689,0.8755400776863098,0.38461539149284363,0.0008164598257280886,0.22762900590896606,1.599671483039856
40,0.9934872984886169,0.06839325278997421,0.9482206106185913,0.9905715584754944,0.1782653033733368,0.9162386655807495,0.75,0.0034291313495486975,0.40822991728782654,1.3804762363433838
41,0.9934410452842712,0.06867112219333649,0.9501698613166809,0.9908493757247925,0.18065717816352844,0.8410712480545044,1.0,0.00016329195932485163,0.03363814577460289,2.244150161743164
42,0.9931124448776245,0.06815232336521149,0.9474997520446777,0.9909793138504028,0.18604211509227753,0.83246248960495,1.0,0.00016329195932485163,0.029229262843728065,2.1710360050201416
43,0.9936326742172241,0.06833073496818542,0.9489832520484924,0.9911377429962158,0.17521555721759796,0.91640305519104,0.7555555701255798,0.005551926791667938,0.209830179810524,1.6718080043792725
44,0.9930402040481567,0.06572064757347107,0.9462719559669495,0.9900698065757751,0.1836777776479721,0.9176385402679443,0.5347593426704407,0.016329197213053703,0.3396472930908203,1.497560739517212
45,0.993589460849762,0.06842749565839767,0.9505595564842224,0.9918048977851868,0.17963631451129913,0.9198009371757507,0.6424580812454224,0.018778575584292412,0.3185826241970062,1.5128666162490845
46,0.9939034581184387,0.07046646624803543,0.951461911201477,0.9914765357971191,0.17423129081726074,0.9218949675559998,0.5580110549926758,0.03298497572541237,0.31090790033340454,1.5366389751434326
47,0.9938991665840149,0.07008880376815796,0.9501191973686218,0.9911021590232849,0.17284917831420898,0.9222893118858337,0.24590164422988892,0.14451338350772858,0.644186794757843,1.0805635452270508
48,0.9927327632904053,0.06282150000333786,0.9440909028053284,0.9909247756004333,0.18828396499156952,0.9314538836479187,0.14865627884864807,0.30078381299972534,0.7597975134849548,0.8719618320465088
49,0.9930005669593811,0.06371472775936127,0.9465110898017883,0.9911289811134338,0.18516384065151215,0.9375097751617432,0.17086312174797058,0.2692684531211853,0.7341606616973877,0.9211165904998779
