epoch,auc,loss,lr,precision,recall,recall_1,val_auc,val_loss,val_precision,val_recall,val_recall_1
0,0.5884217619895935,2.317563056945801,3.3333334e-05,0.006770723033696413,0.008872081525623798,0.9998639822006226,0.5009421110153198,6.972198486328125,0.006861682049930096,0.06109432131052017,1.0
