epoch,decision_output_auc,decision_output_loss,decision_output_precision,decision_output_recall,decision_output_recall_1,loss,onset_probs_c_precision,onset_probs_c_recall,onset_probs_c_recall_1,onset_probs_loss,val_decision_output_auc,val_decision_output_loss,val_decision_output_precision,val_decision_output_recall,val_decision_output_recall_1,val_loss,val_onset_probs_c_precision,val_onset_probs_c_recall,val_onset_probs_c_recall_1,val_onset_probs_loss
274,0.9934825897216797,0.09771015495061874,0.2231392115354538,0.911328911781311,0.9796215891838074,0.09788694977760315,0.16251589357852936,0.8560588359832764,0.968883216381073,0.17678777873516083,0.9941216111183167,0.07491056621074677,0.35028690099716187,0.8686934113502502,0.9568779468536377,0.07505222409963608,0.18887446820735931,0.8452464938163757,0.9514084458351135,0.14166705310344696
275,0.9932214617729187,0.10178759694099426,0.21465927362442017,0.9074472188949585,0.9796798825263977,0.10196788609027863,0.15246981382369995,0.854862630367279,0.9692936539649963,0.18027840554714203,0.9940767288208008,0.07679857313632965,0.371622234582901,0.8628719449043274,0.9542906284332275,0.0769377127289772,0.2084147036075592,0.8267605900764465,0.9445422291755676,0.13913489878177643
276,0.9932588338851929,0.10021805018186569,0.2165079414844513,0.9109601378440857,0.9802367687225342,0.10039692372083664,0.1520242542028427,0.8571149706840515,0.9701226949691772,0.1788608580827713,0.9840502738952637,0.1251247078180313,0.4356028437614441,0.7766278386116028,0.8917636871337891,0.1252841353416443,0.2630055844783783,0.7360915541648865,0.8809859156608582,0.15942500531673431
277,0.9930843710899353,0.10183342546224594,0.2195984572172165,0.9089884161949158,0.9790566563606262,0.10201451182365417,0.15299636125564575,0.8563224673271179,0.9689992070198059,0.18104834854602814,0.9953634738922119,0.06718725711107254,0.29369890689849854,0.8984476327896118,0.9698145985603333,0.06732483953237534,0.18471728265285492,0.8494718074798584,0.9554577469825745,0.13758082687854767
278,0.9933007955551147,0.10103858262300491,0.21768760681152344,0.9097963571548462,0.9801545739173889,0.10121940821409225,0.1559610664844513,0.8542728424072266,0.9691528677940369,0.18080848455429077,0.9942751526832581,0.07009831070899963,0.3109148442745209,0.8880982995033264,0.9648555517196655,0.07023240625858307,0.20395693182945251,0.840316891670227,0.9480633735656738,0.13408701121807098
279,0.9933966994285583,0.09923304617404938,0.22034631669521332,0.9101753234863281,0.9798837304115295,0.09941154718399048,0.1604842096567154,0.8548481464385986,0.9673582911491394,0.1785643994808197,0.9930300712585449,0.08349104970693588,0.36665427684783936,0.8501509428024292,0.9437257647514343,0.08363212645053864,0.23147818446159363,0.8003520965576172,0.9292253255844116,0.14107732474803925
280,0.9933118224143982,0.10045445710420609,0.21569161117076874,0.9094083905220032,0.980360746383667,0.10063295811414719,0.1569778174161911,0.8533107042312622,0.9691483974456787,0.17852236330509186,0.995147705078125,0.06775544583797455,0.25795355439186096,0.9055627584457397,0.9728330969810486,0.06789316982030869,0.1482938826084137,0.8691901564598083,0.9658450484275818,0.13771849870681763
281,0.9932249784469604,0.10155697166919708,0.21801742911338806,0.9083988666534424,0.979013979434967,0.10173745453357697,0.15723000466823578,0.8544682264328003,0.9681239724159241,0.18051795661449432,0.9953333735466003,0.06720983237028122,0.2837883532047272,0.9031910300254822,0.9724019169807434,0.06734715402126312,0.16442975401878357,0.858450710773468,0.9589788913726807,0.13732971251010895
282,0.9935117959976196,0.09841816127300262,0.22183312475681305,0.9107678532600403,0.9801220893859863,0.09859714657068253,0.16124629974365234,0.855960488319397,0.9698623418807983,0.17899857461452484,0.9935663342475891,0.08837898820638657,0.33202189207077026,0.836998701095581,0.9598965048789978,0.08853562921285629,0.1583888828754425,0.7989436388015747,0.950352132320404,0.15662868320941925
283,0.9933234453201294,0.09925215691328049,0.2194446325302124,0.9097046256065369,0.9796107411384583,0.0994296669960022,0.16052575409412384,0.8572980761528015,0.9697099328041077,0.1775343120098114,0.9946452379226685,0.07628347724676132,0.3471246361732483,0.8628719449043274,0.9622682332992554,0.07643087953329086,0.17993465065956116,0.8241197466850281,0.9565140604972839,0.14739418029785156
284,0.9933971762657166,0.09893722087144852,0.22138795256614685,0.9100950360298157,0.9797555208206177,0.09911483526229858,0.1644652783870697,0.8544030785560608,0.9689085483551025,0.177615687251091,0.9955478310585022,0.06614001095294952,0.22993585467338562,0.9197930097579956,0.9788702130317688,0.0662757083773613,0.1460035741329193,0.8776408433914185,0.9704225063323975,0.1357024759054184
285,0.9931512475013733,0.10141091793775558,0.2182515561580658,0.9098745584487915,0.9795196652412415,0.10159173607826233,0.15621985495090485,0.8555864095687866,0.9684938788414001,0.18078213930130005,0.9954929351806641,0.06713320314884186,0.29258251190185547,0.9040534496307373,0.9695989489555359,0.0672704204916954,0.17104987800121307,0.8610915541648865,0.9582746624946594,0.137218177318573
286,0.9935879111289978,0.09796874225139618,0.22050543129444122,0.9121980667114258,0.9806159138679504,0.09814775735139847,0.15532711148262024,0.8589259386062622,0.97114497423172,0.17899905145168304,0.9942205548286438,0.06787368655204773,0.257064551115036,0.9100905656814575,0.9702457785606384,0.0680079311132431,0.15194940567016602,0.8755281567573547,0.9619718194007874,0.13424929976463318
287,0.9932441115379333,0.10084805637598038,0.2167872190475464,0.9086952209472656,0.9800069332122803,0.10102584958076477,0.15604451298713684,0.8545935153961182,0.9686102271080017,0.1777917742729187,0.9947729706764221,0.06819143891334534,0.28518518805503845,0.8965071439743042,0.970892608165741,0.06832636892795563,0.16706019639968872,0.8595070242881775,0.9586267471313477,0.1349342316389084
288,0.9933474063873291,0.10036405175924301,0.21911253035068512,0.9104916453361511,0.9792971611022949,0.10054394602775574,0.15676498413085938,0.8564506769180298,0.9683509469032288,0.1798877716064453,0.9946842193603516,0.06937876343727112,0.2577091157436371,0.9027597904205322,0.9717550873756409,0.06952165812253952,0.15211433172225952,0.8695422410964966,0.9637324213981628,0.14289674162864685
289,0.9933711290359497,0.10021734982728958,0.2190578579902649,0.9091861248016357,0.9800952076911926,0.10039523988962173,0.15539665520191193,0.8583701252937317,0.9685799479484558,0.17793378233909607,0.9915611147880554,0.0833180844783783,0.2907162606716156,0.8628719449043274,0.9514877200126648,0.08346552401781082,0.1760220229625702,0.8330985903739929,0.939964771270752,0.14743217825889587
290,0.9933280348777771,0.10068786889314651,0.2192523181438446,0.9081830382347107,0.9800417423248291,0.10086754709482193,0.1574825644493103,0.8545487523078918,0.9691212177276611,0.17965666949748993,0.9945493936538696,0.06999843567609787,0.30525147914886475,0.8898231983184814,0.9652867913246155,0.07014033943414688,0.16600683331489563,0.8637323975563049,0.9589788913726807,0.141902893781662
291,0.9937448501586914,0.09654197096824646,0.2232268899679184,0.9138409495353699,0.9807077646255493,0.09671817719936371,0.15736611187458038,0.8630388379096985,0.9722521901130676,0.17618948221206665,0.9941588640213013,0.07173290848731995,0.2632145881652832,0.8954290747642517,0.9661492109298706,0.07187104970216751,0.14872892200946808,0.8683098554611206,0.9605633616447449,0.13814595341682434
292,0.9933881163597107,0.09986736625432968,0.2195092886686325,0.9100281596183777,0.9798898696899414,0.10004667192697525,0.15523825585842133,0.8581393957138062,0.9701641201972961,0.17932188510894775,0.995741605758667,0.06548897176980972,0.2925635874271393,0.9025442004203796,0.9758516550064087,0.06562289595603943,0.1694592535495758,0.8617957830429077,0.9642605781555176,0.13392095267772675
293,0.9933534264564514,0.09936852753162384,0.2180079221725464,0.9100663661956787,0.980797290802002,0.09954787790775299,0.15205584466457367,0.8577231168746948,0.9712921977043152,0.1793532371520996,0.9952701330184937,0.0683581605553627,0.2845389246940613,0.8947822451591492,0.973048746585846,0.06849849969148636,0.15519747138023376,0.8647887110710144,0.966549277305603,0.1403445154428482
294,0.9933399558067322,0.10047874599695206,0.22357547283172607,0.9130396842956543,0.9796007871627808,0.10066009312868118,0.15849140286445618,0.8615028262138367,0.9707438349723816,0.18135987222194672,0.9952444434165955,0.06869708001613617,0.26627597212791443,0.9012505412101746,0.9754204154014587,0.06883537769317627,0.16630566120147705,0.8515844941139221,0.9619718194007874,0.13829539716243744
295,0.9932177662849426,0.10154743492603302,0.22390398383140564,0.9119639992713928,0.9797030687332153,0.10173038393259048,0.1569691300392151,0.8620098829269409,0.9703591465950012,0.1829388439655304,0.9963950514793396,0.06362895667552948,0.22157403826713562,0.9335920810699463,0.9879258275032043,0.06376754492521286,0.12938860058784485,0.8908450603485107,0.9779929518699646,0.13858918845653534
296,0.993949294090271,0.09556567668914795,0.2249319851398468,0.9139621257781982,0.9815665483474731,0.09574075788259506,0.1558883935213089,0.8651423454284668,0.9709452390670776,0.1750887632369995,0.996053159236908,0.06385859102010727,0.21940670907497406,0.929711103439331,0.9818887710571289,0.06399060785770416,0.13944610953330994,0.8811619877815247,0.9695422649383545,0.13200730085372925
297,0.993116021156311,0.10199105739593506,0.21488821506500244,0.9075488448143005,0.9795638918876648,0.10217230767011642,0.151865154504776,0.8545002341270447,0.9685817956924438,0.18125873804092407,0.99521404504776,0.06764016300439835,0.27272728085517883,0.8971539735794067,0.9756360650062561,0.0677766278386116,0.16341586410999298,0.8540493249893188,0.9617957472801208,0.13647307455539703
298,0.9933856129646301,0.10047169029712677,0.218912273645401,0.9121963381767273,0.9803832173347473,0.10065379738807678,0.15443016588687897,0.8611814379692078,0.9701318144798279,0.1821044385433197,0.9952355027198792,0.07130488008260727,0.2545143961906433,0.8995256423950195,0.981457531452179,0.07144637405872345,0.13940268754959106,0.8505281805992126,0.9700704216957092,0.14148513972759247
299,0.9938428401947021,0.09651196002960205,0.22415322065353394,0.9140520691871643,0.9811238646507263,0.09668850153684616,0.15873602032661438,0.863990306854248,0.9709800481796265,0.17655663192272186,0.9960654377937317,0.06350228190422058,0.22529976069927216,0.9277706146240234,0.9821043610572815,0.06363993138074875,0.13306547701358795,0.8862676024436951,0.9688380360603333,0.13765548169612885
300,0.9936085343360901,0.09760218858718872,0.2254205048084259,0.9113562703132629,0.98026442527771,0.09777875244617462,0.15893463790416718,0.8593180775642395,0.9690067768096924,0.17655067145824432,0.9954959750175476,0.06432928144931793,0.2801525294780731,0.9029754400253296,0.9782233834266663,0.0644616037607193,0.169205904006958,0.8661971688270569,0.9579225182533264,0.1323171705007553
301,0.9936771988868713,0.09717181324958801,0.22273710370063782,0.9118236303329468,0.9806831479072571,0.0973471999168396,0.15573711693286896,0.8649107217788696,0.9725372195243835,0.17539146542549133,0.9959254264831543,0.06484229862689972,0.22262397408485413,0.9292798638343811,0.9838292598724365,0.06497888267040253,0.1385231465101242,0.88908451795578,0.9732394218444824,0.1365860402584076
302,0.9937098026275635,0.09776245057582855,0.2201504111289978,0.9117195010185242,0.9805327653884888,0.09793952852487564,0.1550692766904831,0.8582932949066162,0.971635639667511,0.17708395421504974,0.995613694190979,0.06397510319948196,0.3074834942817688,0.9036222696304321,0.972186267375946,0.0641106441617012,0.18969418108463287,0.8561619520187378,0.9628521203994751,0.13554619252681732
303,0.9937444925308228,0.09610103815793991,0.22121578454971313,0.9106400609016418,0.9806279540061951,0.09627895057201385,0.15406052768230438,0.8609086275100708,0.9709134101867676,0.1779414564371109,0.9951289892196655,0.0671001523733139,0.2624795734882355,0.9001724720001221,0.9764984846115112,0.06724037230014801,0.1631307303905487,0.8623239398002625,0.9635563492774963,0.14022064208984375
304,0.9938759207725525,0.09615490585565567,0.2248246818780899,0.9135810136795044,0.9819440841674805,0.09633345156908035,0.15612676739692688,0.8643769025802612,0.9716869592666626,0.17854343354701996,0.9946595430374146,0.06587696820497513,0.30438265204429626,0.9014661312103271,0.970892608165741,0.06600984930992126,0.1774665117263794,0.8654929399490356,0.9610915780067444,0.13287973403930664
305,0.9937505722045898,0.09815561771392822,0.22315460443496704,0.9144113063812256,0.9811534285545349,0.09833616763353348,0.15470664203166962,0.8649708032608032,0.9710012078285217,0.18053662776947021,0.9960337281227112,0.06301600486040115,0.2907654047012329,0.9042690992355347,0.9747735857963562,0.06314506381750107,0.1787595897912979,0.8661971688270569,0.9621478915214539,0.12906132638454437
306,0.993686854839325,0.09597019851207733,0.22184613347053528,0.9115138649940491,0.9813246726989746,0.09614523500204086,0.15813982486724854,0.8606038689613342,0.9714428186416626,0.1750413179397583,0.9962145090103149,0.06144806370139122,0.27714842557907104,0.917852520942688,0.9762828946113586,0.06158006191253662,0.17622442543506622,0.8748239278793335,0.9661971926689148,0.1320038139820099
307,0.9938691854476929,0.09574631601572037,0.22613978385925293,0.9137798547744751,0.9805771112442017,0.09592398256063461,0.15145891904830933,0.8671302199363708,0.9735178351402283,0.17767679691314697,0.9950829744338989,0.0687447339296341,0.33490145206451416,0.8902544379234314,0.964208722114563,0.06887783855199814,0.18057425320148468,0.8503521084785461,0.9563380479812622,0.13311496376991272
308,0.99365234375,0.09790068119764328,0.2228674441576004,0.9122321009635925,0.9805143475532532,0.09807811677455902,0.15624172985553741,0.8628440499305725,0.9714044332504272,0.17745283246040344,0.9957341551780701,0.0634121224284172,0.3051416873931885,0.9008193016052246,0.9734799265861511,0.06354323029518127,0.18464848399162292,0.8614436388015747,0.9663732647895813,0.13110199570655823
309,0.9935864806175232,0.09847404807806015,0.22197696566581726,0.9132376909255981,0.980442464351654,0.09865164011716843,0.15819856524467468,0.862755537033081,0.9707682132720947,0.1775977909564972,0.9955366253852844,0.06246163696050644,0.3021639585494995,0.9092280864715576,0.9732643365859985,0.06259243935346603,0.18523955345153809,0.8665493130683899,0.9640845060348511,0.13080574572086334
310,0.9936761856079102,0.0972040593624115,0.22488103806972504,0.913412868976593,0.9803422093391418,0.09738104045391083,0.15683898329734802,0.8624956011772156,0.9717814326286316,0.1769976168870926,0.9923440217971802,0.07482905685901642,0.33478012681007385,0.8814144134521484,0.9564467668533325,0.07496055215597153,0.198321133852005,0.844366192817688,0.9455986022949219,0.13150471448898315
311,0.993681788444519,0.09877622127532959,0.22426289319992065,0.9129937291145325,0.9806180000305176,0.09895553439855576,0.15411648154258728,0.8665450215339661,0.9720461964607239,0.17930352687835693,0.9950036406517029,0.06509187817573547,0.29223743081092834,0.9107373952865601,0.9724019169807434,0.06522847712039948,0.16357122361660004,0.8760563135147095,0.9667253494262695,0.13659358024597168
312,0.9933847784996033,0.09869222342967987,0.2201520800590515,0.9103887677192688,0.9799854755401611,0.09887082129716873,0.15633615851402283,0.8562198281288147,0.9691570401191711,0.1785866767168045,0.9953754544258118,0.06544791162014008,0.2606819272041321,0.9115998148918152,0.9745579957962036,0.06558592617511749,0.1474008858203888,0.8836267590522766,0.9711267352104187,0.1380203664302826
313,0.9941597580909729,0.09393737465143204,0.2249995321035385,0.9147883057594299,0.9826046228408813,0.094112828373909,0.15742692351341248,0.8637382984161377,0.972000241279602,0.17543268203735352,0.9957239031791687,0.06533998996019363,0.2847762703895569,0.9070720076560974,0.9745579957962036,0.06547778099775314,0.1565389335155487,0.8644366264343262,0.9670774936676025,0.13779586553573608
314,0.9940329790115356,0.09354889392852783,0.22611084580421448,0.9156473278999329,0.9815985560417175,0.0937226191163063,0.15577949583530426,0.8625630736351013,0.9713523387908936,0.17369842529296875,0.9951478242874146,0.06338909268379211,0.2549629211425781,0.9193617701530457,0.9782233834266663,0.06351904571056366,0.1620580404996872,0.8739436864852905,0.966901421546936,0.1299467235803604
315,0.993858814239502,0.09676248580217361,0.2224603146314621,0.9143209457397461,0.9812290668487549,0.09693951159715652,0.15487486124038696,0.8624359965324402,0.9712658524513245,0.17699836194515228,0.9954797029495239,0.06365963816642761,0.28853267431259155,0.9081500768661499,0.9752048254013062,0.06379185616970062,0.17455023527145386,0.8660211563110352,0.9635563492774963,0.1322181522846222
316,0.9937595725059509,0.0950358584523201,0.22696667909622192,0.9121173620223999,0.9801234006881714,0.09521061182022095,0.15805529057979584,0.8629788756370544,0.9702553749084473,0.17476224899291992,0.9961459040641785,0.0603172704577446,0.2496224045753479,0.9264769554138184,0.9812419414520264,0.06045019254088402,0.15550822019577026,0.8869718313217163,0.9741197228431702,0.1329248696565628
317,0.9938458204269409,0.09521890431642532,0.22530077397823334,0.9150772094726562,0.9805479645729065,0.09539429098367691,0.15799371898174286,0.8606535792350769,0.970924437046051,0.17535659670829773,0.9956713318824768,0.06594845652580261,0.19043470919132233,0.9426476955413818,0.9844760894775391,0.06608185172080994,0.13506335020065308,0.8952465057373047,0.9771126508712769,0.1333954632282257
318,0.9937801957130432,0.09693799912929535,0.22471988201141357,0.9132181406021118,0.9812061786651611,0.09711730480194092,0.15622729063034058,0.8621166348457336,0.9714716076850891,0.17928646504878998,0.9960712194442749,0.06354096531867981,0.23378393054008484,0.9247520565986633,0.9846916794776917,0.06367586553096771,0.14581571519374847,0.8801056146621704,0.9767605662345886,0.13490340113639832
319,0.9935896396636963,0.0989571139216423,0.22508873045444489,0.914365828037262,0.980570912361145,0.09913811832666397,0.15834277868270874,0.8620991706848145,0.9706440567970276,0.18100368976593018,0.9954169988632202,0.06769011169672012,0.3510012924671173,0.8880982995033264,0.9629150629043579,0.06782609969377518,0.21141809225082397,0.8325704336166382,0.9492957592010498,0.13598935306072235
320,0.9939976334571838,0.09410376846790314,0.22783704102039337,0.9156524538993835,0.9817590117454529,0.09427810460329056,0.15737906098365784,0.8640878796577454,0.9709163308143616,0.17434263229370117,0.9955271482467651,0.0644831582903862,0.3216482102870941,0.9021129608154297,0.9698145985603333,0.06461750715970993,0.19978557527065277,0.8529929518699646,0.9584506750106812,0.13435682654380798
321,0.9939154386520386,0.09614565223455429,0.22692127525806427,0.9155608415603638,0.9811663031578064,0.0963226705789566,0.15280966460704803,0.8666523098945618,0.9722338914871216,0.17701271176338196,0.9961829781532288,0.06168133392930031,0.32590746879577637,0.9021129608154297,0.9741267561912537,0.06181243807077408,0.1825811266899109,0.8617957830429077,0.9663732647895813,0.13111384212970734
322,0.994087278842926,0.09266825020313263,0.23095642030239105,0.9167540073394775,0.9816983342170715,0.09284176677465439,0.15885239839553833,0.8667430281639099,0.9733254909515381,0.17348605394363403,0.9953634738922119,0.06571551412343979,0.33394938707351685,0.8960759043693542,0.9702457785606384,0.06584712862968445,0.2019960582256317,0.8480634093284607,0.9588028192520142,0.13161149621009827
323,0.993782103061676,0.0968894362449646,0.22357763350009918,0.9154191017150879,0.9812124967575073,0.09706483781337738,0.15726400911808014,0.862220287322998,0.9724801778793335,0.17541155219078064,0.9961387515068054,0.06293488293886185,0.25020474195480347,0.9221647381782532,0.982751190662384,0.06306520849466324,0.15415313839912415,0.8772887587547302,0.9714788794517517,0.13031882047653198
324,0.9939689636230469,0.09592118859291077,0.2255939543247223,0.915631890296936,0.9812548160552979,0.09609654545783997,0.16134564578533173,0.8621235489845276,0.9704857468605042,0.17536400258541107,0.9956125617027283,0.06641217321157455,0.23943820595741272,0.9152652025222778,0.9842604398727417,0.06655193865299225,0.1309439092874527,0.8741196990013123,0.9728873372077942,0.13975591957569122
325,0.9940723180770874,0.09421855956315994,0.2238437980413437,0.915229320526123,0.9813271164894104,0.09439153969287872,0.1579664945602417,0.8622844219207764,0.9707669019699097,0.17295145988464355,0.9955874085426331,0.06559451669454575,0.2177557796239853,0.929711103439331,0.9838292598724365,0.06572956591844559,0.1371144950389862,0.889964759349823,0.9737675786018372,0.1350552886724472
326,0.9936995506286621,0.09719395637512207,0.22709858417510986,0.9148252606391907,0.9804354310035706,0.09737227112054825,0.1573081761598587,0.8634636998176575,0.971306562423706,0.1783234030008316,0.9960505366325378,0.06256893277168274,0.2687784433364868,0.9165588617324829,0.9803794622421265,0.06270402669906616,0.16133686900138855,0.8660211563110352,0.9663732647895813,0.13509516417980194
327,0.9940797090530396,0.09352496266365051,0.2251102477312088,0.9163340926170349,0.9819133877754211,0.09369895607233047,0.15799914300441742,0.8649942874908447,0.9712477922439575,0.17399370670318604,0.9960688948631287,0.06260129064321518,0.2911357283592224,0.9064251780509949,0.9749892354011536,0.06273262202739716,0.1849774569272995,0.8593310117721558,0.9623239636421204,0.13133326172828674
328,0.9938535690307617,0.09561870992183685,0.22433051466941833,0.9147260785102844,0.9807631373405457,0.0957939624786377,0.1601904034614563,0.8592416644096375,0.9694289565086365,0.17525318264961243,0.9936986565589905,0.07451651990413666,0.3464459478855133,0.8753772974014282,0.9545062780380249,0.07465109974145889,0.2277117222547531,0.8260563611984253,0.9431338310241699,0.1345834732055664
329,0.9941458106040955,0.09349644184112549,0.23000621795654297,0.9173073172569275,0.9816338419914246,0.09367132931947708,0.15978918969631195,0.8679021596908569,0.9717511534690857,0.17488855123519897,0.9953426122665405,0.06626418232917786,0.3096730709075928,0.8945665955543518,0.9695989489555359,0.06639904528856277,0.18609029054641724,0.8526408672332764,0.9575704336166382,0.13485883176326752
330,0.9938995838165283,0.09640523046255112,0.22365452349185944,0.9138903021812439,0.9813326597213745,0.0965813621878624,0.1610826700925827,0.8580738306045532,0.9693172574043274,0.17614991962909698,0.9953466653823853,0.06390813738107681,0.2947685420513153,0.9075032472610474,0.972186267375946,0.06404082477092743,0.1802988350391388,0.8603873252868652,0.9602112770080566,0.13268163800239563
331,0.9943742752075195,0.09234406054019928,0.23224246501922607,0.9194836020469666,0.981669008731842,0.09251707047224045,0.16139380633831024,0.8683950304985046,0.9712125062942505,0.17300894856452942,0.9957171082496643,0.06285186111927032,0.28795740008354187,0.909443736076355,0.9758516550064087,0.06298483163118362,0.17450377345085144,0.8683098554611206,0.9690141081809998,0.13297398388385773
332,0.9938865303993225,0.09585262835025787,0.22617307305335999,0.9145094156265259,0.9813870191574097,0.09602823853492737,0.15758301317691803,0.8639329075813293,0.9707962274551392,0.17558348178863525,0.9948253631591797,0.06792335957288742,0.3778962790966034,0.8861578106880188,0.9611901640892029,0.06805572658777237,0.20958109200000763,0.8464788794517517,0.9494718313217163,0.13236428797245026
333,0.9943737387657166,0.09060097485780716,0.2344716489315033,0.9180648922920227,0.9812461733818054,0.09077197313308716,0.1614065021276474,0.8672757148742676,0.9718296527862549,0.17100407183170319,0.9958361387252808,0.06328745931386948,0.32099050283432007,0.9027597904205322,0.9702457785606384,0.06341657042503357,0.1944890171289444,0.8536971807479858,0.9584506750106812,0.12910951673984528
334,0.9939894080162048,0.09617152810096741,0.22505855560302734,0.9156185984611511,0.9811499714851379,0.09634706377983093,0.1597353219985962,0.8661913871765137,0.9712583422660828,0.17549577355384827,0.9926925301551819,0.07210634648799896,0.36758503317832947,0.8831393122673035,0.954075038433075,0.07223960012197495,0.22268709540367126,0.8339788913726807,0.9415493011474609,0.13325293362140656
335,0.9940111041069031,0.09615682810544968,0.22568514943122864,0.915328323841095,0.9822472333908081,0.09633231163024902,0.15936808288097382,0.8649033308029175,0.9721717834472656,0.17548538744449615,0.9958499073982239,0.06032206863164902,0.2611690163612366,0.9238896369934082,0.9786545634269714,0.06045141443610191,0.16485291719436646,0.8801056146621704,0.9646126627922058,0.12935055792331696
336,0.9941708445549011,0.09338561445474625,0.22700147330760956,0.9150709509849548,0.9815916419029236,0.09356081485748291,0.15876688063144684,0.8650283217430115,0.9707678556442261,0.17513827979564667,0.9963657259941101,0.0630326047539711,0.21055689454078674,0.9374730587005615,0.9872789978981018,0.06316954642534256,0.12465394288301468,0.9036971926689148,0.9813380241394043,0.13693751394748688
337,0.993918776512146,0.09615319967269897,0.22762201726436615,0.9145961999893188,0.9818192720413208,0.09632986783981323,0.1621839553117752,0.8640519976615906,0.9715101718902588,0.1766737401485443,0.9959790110588074,0.06021922081708908,0.3145934045314789,0.9133247137069702,0.972186267375946,0.060346197336912155,0.198739692568779,0.8661971688270569,0.9626760482788086,0.12697461247444153
338,0.9940599203109741,0.09460604935884476,0.22556518018245697,0.914895236492157,0.9818435311317444,0.09478004276752472,0.15994280576705933,0.863990068435669,0.9721385836601257,0.1739848107099533,0.9961376786231995,0.06366133689880371,0.1931404024362564,0.9482535719871521,0.9902975559234619,0.06379526108503342,0.13052508234977722,0.907218337059021,0.9825704097747803,0.13392499089241028
339,0.9941269755363464,0.09486602991819382,0.22628027200698853,0.9137636423110962,0.9813676476478577,0.09504026919603348,0.15806353092193604,0.8644886612892151,0.971326470375061,0.17425782978534698,0.9957181811332703,0.06337009370326996,0.20456252992153168,0.9396291375160217,0.9849072694778442,0.06350018084049225,0.14439328014850616,0.8889084458351135,0.9714788794517517,0.13009436428546906
340,0.9942310452461243,0.09281706064939499,0.22767922282218933,0.9178324341773987,0.9817254543304443,0.09299018234014511,0.15599863231182098,0.8727719187736511,0.9727983474731445,0.17314589023590088,0.995514452457428,0.06405998021364212,0.2639164924621582,0.9159120321273804,0.9752048254013062,0.06419333815574646,0.17240779101848602,0.8714788556098938,0.9619718194007874,0.13336428999900818
341,0.9941202402114868,0.09453491121530533,0.23121550679206848,0.9166333675384521,0.9817094206809998,0.09471073746681213,0.16158412396907806,0.8661420941352844,0.9718685746192932,0.17583711445331573,0.9954491257667542,0.06307882815599442,0.3039901852607727,0.9083656668663025,0.9695989489555359,0.06321033090353012,0.185603067278862,0.8688380122184753,0.9591549038887024,0.13150544464588165
342,0.9941421151161194,0.094146728515625,0.22555206716060638,0.9182776212692261,0.981920599937439,0.09432251751422882,0.15434059500694275,0.8705208897590637,0.9731966853141785,0.17580153048038483,0.9966922998428345,0.05753170698881149,0.294527143239975,0.9213022589683533,0.9797326326370239,0.057660169899463654,0.18039442598819733,0.8760563135147095,0.968133807182312,0.12845627963542938
343,0.9942478537559509,0.09265491366386414,0.2324751764535904,0.9165170788764954,0.9823009967803955,0.09282850474119186,0.1628951132297516,0.8644348382949829,0.9719288349151611,0.17360256612300873,0.9963408708572388,0.060096003115177155,0.28211236000061035,0.9191461801528931,0.9775765538215637,0.06022815778851509,0.1681574285030365,0.8771126866340637,0.9672535061836243,0.13216166198253632
344,0.9941544532775879,0.09408926218748093,0.22792163491249084,0.9187287092208862,0.9828250408172607,0.09426531195640564,0.16203449666500092,0.863682746887207,0.9716346859931946,0.17604248225688934,0.9965333938598633,0.05841604247689247,0.27028217911720276,0.9251832962036133,0.9801638722419739,0.05854594334959984,0.16827227175235748,0.888732373714447,0.9720070362091064,0.12989702820777893
345,0.9941803216934204,0.09353739768266678,0.2279445379972458,0.917908787727356,0.981895387172699,0.09371238201856613,0.15775729715824127,0.866496205329895,0.9715535640716553,0.17499223351478577,0.9959089756011963,0.06223912909626961,0.2755644917488098,0.9156964421272278,0.9762828946113586,0.0623704195022583,0.1790202111005783,0.8653169274330139,0.9654929637908936,0.13128715753555298
346,0.9941104650497437,0.09393561631441116,0.2251540720462799,0.9143146872520447,0.9820024371147156,0.09411124140024185,0.15836481750011444,0.8641598224639893,0.972315788269043,0.1756298989057541,0.9964264631271362,0.06119899824261665,0.2505371868610382,0.9301422834396362,0.9838292598724365,0.06133166328072548,0.1536075919866562,0.8894366025924683,0.9765844941139221,0.13267190754413605
347,0.9942712187767029,0.09267395734786987,0.2320818454027176,0.9173027873039246,0.9818801283836365,0.09284723550081253,0.16232530772686005,0.8675101399421692,0.9725016951560974,0.1732967495918274,0.9957948327064514,0.06181919574737549,0.28714343905448914,0.9159120321273804,0.9797326326370239,0.06195060908794403,0.17125287652015686,0.8776408433914185,0.970598578453064,0.13140751421451569
348,0.9940569400787354,0.09314136952161789,0.23023787140846252,0.9156990647315979,0.9814215898513794,0.09331558644771576,0.159442737698555,0.8655049204826355,0.9704436659812927,0.17420919239521027,0.9956631660461426,0.06130483001470566,0.2772231996059418,0.916127622127533,0.9777921438217163,0.061437539756298065,0.17294272780418396,0.8813380002975464,0.9695422649383545,0.13270322978496552
349,0.9942454695701599,0.09104111045598984,0.23260125517845154,0.917632520198822,0.9817520976066589,0.09121175110340118,0.16384492814540863,0.8687692284584045,0.9730382561683655,0.17062734067440033,0.996503472328186,0.0635097548365593,0.18830890953540802,0.9473910927772522,0.9896507263183594,0.06364106386899948,0.12758132815361023,0.9038732647895813,0.9813380241394043,0.1313123255968094
